iter	MAE
3405	0.02633881417
3406	0.02633836918
3407	0.02633512231
3408	0.02632467403
3409	0.02631567114
3410	0.02631507496
3411	0.02631446739
3412	0.02631423556
3413	0.02630710504
3414	0.02630097132
3415	0.02629974263
3416	0.02629546803
3417	0.02629344564
3418	0.02627878242
3419	0.02627665297
3420	0.02627631874
3421	0.02627371397
3422	0.02627114267
3423	0.02622688251
3424	0.02622656763
3425	0.02622498798
3426	0.02622442365
3427	0.02622055016
3428	0.02621873868
3429	0.02620625415
3430	0.02620550709
3431	0.02619619035
3432	0.02619524619
3433	0.02618719983
3434	0.02618642698
3435	0.02618503319
3436	0.02618498488
3437	0.02618416703
3438	0.02618362806
3439	0.0261826654
3440	0.02618231059
3441	0.02618127682
3442	0.0261791131
3443	0.02617629423
3444	0.02617546953
3445	0.02617533757
3446	0.02617479391
3447	0.02617260745
3448	0.02617189496
3449	0.02614126631
3450	0.02611758066
3451	0.02609699059
3452	0.02608964496
3453	0.0260888856
3454	0.02608712712
3455	0.0260860015
3456	0.02608566747
3457	0.02608517284
3458	0.02607467627
3459	0.02607453659
3460	0.02607445654
3461	0.02607411079
3462	0.02607310873
3463	0.02606794177
3464	0.02606693016
3465	0.0260664394
3466	0.02606571167
3467	0.02605330959
3468	0.02605315937
3469	0.02604941156
3470	0.02604909549
3471	0.02604277229
3472	0.02603890989
3473	0.02603379374
3474	0.02603342061
3475	0.02603162271
3476	0.02602669822
3477	0.02602395985
3478	0.02602318405
3479	0.0260230144
3480	0.02602250235
3481	0.02602144044
3482	0.02600792888
3483	0.02599848523
3484	0.02599220423
3485	0.02599028179
3486	0.02598948856
3487	0.02598935245
3488	0.02598902586
3489	0.02598864835
3490	0.02598842301
3491	0.02598806763
3492	0.02594890934
3493	0.02594581963
3494	0.02592327836
3495	0.025917693
3496	0.02591737097
3497	0.02591611244
3498	0.0259059368
3499	0.02590520226
3500	0.02590408223
3501	0.02590064976
3502	0.02589131184
3503	0.02589016719
3504	0.02588983182
3505	0.02585475199
3506	0.02585423641
3507	0.02583287338
3508	0.02581994186
3509	0.02581901319
3510	0.02581580414
3511	0.02581488965
3512	0.02581393767
3513	0.02581250092
3514	0.02580891852
3515	0.02580804965
3516	0.02580742453
3517	0.02580329552
3518	0.02579928581
3519	0.02579524222
3520	0.02578791683
3521	0.02575811456
3522	0.02575186614
3523	0.02574704235
3524	0.0257425163
3525	0.02573218687
3526	0.02573038471
3527	0.02572019898
3528	0.0257012707
3529	0.02570025748
3530	0.02569860165
3531	0.02569846807
3532	0.02569806299
3533	0.02567661859
3534	0.02567057928
3535	0.02566554795
3536	0.02565515242
3537	0.02565295312
3538	0.02565231297
3539	0.02564539923
3540	0.02564141478
3541	0.02557991272
3542	0.02557621316
3543	0.02556642481
3544	0.0255642202
3545	0.02556138542
3546	0.02555348349
3547	0.02555221467
3548	0.02555122967
3549	0.02555070396
3550	0.0255486686
3551	0.0255463742
3552	0.02554236347
3553	0.02553989751
3554	0.02553976774
3555	0.02553672762
3556	0.02553621866
3557	0.02553489827
3558	0.02551781772
3559	0.02551639631
3560	0.02551543649
3561	0.02550789526
3562	0.02550785368
3563	0.02550718472
3564	0.02550664935
3565	0.02550615306
3566	0.02550578528
3567	0.02549719678
3568	0.02549659001
3569	0.02549207008
3570	0.02548695645
3571	0.02546017178
3572	0.02545750464
3573	0.02545461032
3574	0.02545440611
3575	0.02543955458
3576	0.02543930089
3577	0.02536288841
3578	0.02536147648
3579	0.02536116827
3580	0.02535814141
3581	0.02535805429
3582	0.0253570688
3583	0.02535643877
3584	0.02534995217
3585	0.02534696272
3586	0.02534640401
3587	0.02534405742
3588	0.02534379709
3589	0.02534174432
3590	0.02534153017
3591	0.02534023687
3592	0.02533942118
3593	0.02533645758
3594	0.0253289052
3595	0.02532106084
3596	0.02532035894
3597	0.02531719711
3598	0.02531361703
3599	0.02530468604
3600	0.02528078443
3601	0.0252778939
3602	0.02527753274
3603	0.02527311657
3604	0.02527189968
3605	0.0252617122
3606	0.02525982022
3607	0.02525181356
3608	0.02523325767
3609	0.02523048157
3610	0.02523006033
3611	0.02522940618
3612	0.02522811847
3613	0.02522223028
3614	0.02521879764
3615	0.02521831705
3616	0.02521814131
3617	0.02521622363
3618	0.02521588737
3619	0.02520424512
3620	0.02520212402
3621	0.02517429128
3622	0.02516511578
3623	0.02516415875
3624	0.02516038225
3625	0.02515946907
3626	0.02515859732
3627	0.02515758148
3628	0.02515610709
3629	0.025126362
3630	0.02511784004
3631	0.02511612274
3632	0.02511588079
3633	0.02511257804
3634	0.02510991229
3635	0.02509635837
3636	0.02509584704
3637	0.02509498855
3638	0.02509104436
3639	0.02509053165
3640	0.02506642657
3641	0.02506213066
3642	0.02501367094
3643	0.02500510539
3644	0.02500259903
3645	0.02500156982
3646	0.02500147037
3647	0.02500141878
3648	0.02500104685
3649	0.02500085575
3650	0.02500010052
3651	0.02499953504
3652	0.02499626988
3653	0.02499492531
3654	0.02499352783
3655	0.0249934012
3656	0.02499024502
3657	0.02498307463
3658	0.02498290784
3659	0.02498263787
3660	0.02498258136
3661	0.02498120023
3662	0.02498009369
3663	0.02498004842
3664	0.02497686831
3665	0.02497665307
3666	0.02497607938
3667	0.02497420035
3668	0.02497347559
3669	0.0249668947
3670	0.02495498458
3671	0.02495374559
3672	0.02494461793
3673	0.02494086244
3674	0.02493524027
3675	0.02493332985
3676	0.02493193068
3677	0.0249303927
3678	0.02492017138
3679	0.02491901672
3680	0.02491662815
3681	0.02491622804
3682	0.02491269974
3683	0.02491147316
3684	0.02490859834
3685	0.02490833593
3686	0.02490655842
3687	0.02490502806
3688	0.02490242141
3689	0.02490060532
3690	0.02490033434
3691	0.02489985663
3692	0.02489956517
3693	0.0248972634
3694	0.02489516988
3695	0.02489480594
3696	0.02489450137
3697	0.02489416606
3698	0.02489259253
3699	0.02489201068
3700	0.02489181384
3701	0.02489009636
3702	0.02488931048
3703	0.02488867608
3704	0.02487788063
3705	0.02487668656
3706	0.02487389257
3707	0.02486953854
3708	0.02486922398
3709	0.02486771238
3710	0.02486749398
3711	0.02486700167
3712	0.02480301237
3713	0.02479460112
3714	0.02479434773
3715	0.02479382466
3716	0.02479309993
3717	0.0247927639
3718	0.02479132175
3719	0.02479056548
3720	0.0247890367
3721	0.02478859047
3722	0.02478789401
3723	0.0247876889
3724	0.02477442886
3725	0.02477414978
3726	0.0247737136
3727	0.02477020103
3728	0.02476978453
3729	0.02476951985
3730	0.02476605999
3731	0.02476342001
3732	0.02472186368
3733	0.02471221478
3734	0.02470360844
3735	0.02470307105
3736	0.02469495198
3737	0.02469469616
3738	0.02469397112
3739	0.02469314065
3740	0.02469306493
3741	0.02468991801
3742	0.02467501861
3743	0.0246729413
3744	0.02467234083
3745	0.02466731866
3746	0.0246671051
3747	0.0246631784
3748	0.02466245635
3749	0.02463093217
3750	0.02458536909
3751	0.02457628774
3752	0.02457382011
3753	0.02457225879
3754	0.02457143432
3755	0.02454887657
3756	0.02454868983
3757	0.02454701311
3758	0.02454427586
3759	0.02453969016
3760	0.02453809485
3761	0.02451403965
3762	0.0245135908
3763	0.02451275017
3764	0.02451112812
3765	0.02450939182
3766	0.02449554278
3767	0.02448768568
3768	0.02447615505
3769	0.0244745285
3770	0.02447412375
3771	0.02447336899
3772	0.02447296218
3773	0.02447252076
3774	0.02447003094
3775	0.02446322714
3776	0.02445902658
3777	0.02445843469
3778	0.02445786869
3779	0.02445769622
3780	0.02445556622
3781	0.02445513413
3782	0.02445494623
3783	0.02445376809
3784	0.02445242933
3785	0.02445176501
3786	0.0244506862
3787	0.02445028447
3788	0.02444990916
3789	0.02444965219
3790	0.02444953337
3791	0.02444893724
3792	0.02444824373
3793	0.02444665487
3794	0.02444547199
3795	0.02444424695
3796	0.02443719813
3797	0.02443541045
3798	0.02443066509
3799	0.02442972517
3800	0.02442863041
3801	0.0244248726
3802	0.02442476268
3803	0.02442424225
3804	0.02442421088
3805	0.0244238988
3806	0.02442387792
3807	0.02442095184
3808	0.02441689291
3809	0.02441654691
3810	0.02441395882
3811	0.02441285199
3812	0.0244120514
3813	0.02441151372
3814	0.02440745762
3815	0.02440445638
3816	0.0244019408
3817	0.02440034218
3818	0.02439974667
3819	0.02439908979
3820	0.02439130127
3821	0.02438752489
3822	0.02438068243
3823	0.02438065491
3824	0.02437984861
3825	0.02437598187
3826	0.02437551991
3827	0.02436907738
3828	0.0243685531
3829	0.02436617931
3830	0.02436492643
3831	0.02436488564
3832	0.0243645708
3833	0.02436429867
3834	0.02436397546
3835	0.02435974722
3836	0.02435914483
3837	0.02435885285
3838	0.02435580241
3839	0.0243494906
3840	0.02434573209
3841	0.02434476488
3842	0.02434415066
3843	0.02434339449
3844	0.02432779523
3845	0.02432690238
3846	0.02432657369
3847	0.02432247172
3848	0.0243163949
3849	0.02431599607
3850	0.02431584818
3851	0.02431523706
3852	0.02431072491
3853	0.02431037195
3854	0.02430993763
3855	0.02430924243
3856	0.02430456153
3857	0.02430342742
3858	0.0242998891
3859	0.024298488
3860	0.02429736492
3861	0.02429619419
3862	0.02429568647
3863	0.02429524869
3864	0.02429427961
3865	0.02429400084
3866	0.02428983457
3867	0.0242897809
3868	0.02428952609
3869	0.0242890822
3870	0.02428887002
3871	0.02428866247
3872	0.02428668492
3873	0.02428578381
3874	0.02428315054
3875	0.02428242139
3876	0.02427865805
3877	0.02426818884
3878	0.02426810922
3879	0.02426493761
3880	0.02426451581
3881	0.02426086655
3882	0.02425160756
3883	0.02425076427
3884	0.02424912957
3885	0.02424085388
3886	0.02423965356
3887	0.0242379132
3888	0.02423637157
3889	0.0242171856
3890	0.02420843204
3891	0.02420308282
3892	0.0242016234
3893	0.02419931134
3894	0.02419830766
3895	0.02419657693
3896	0.02419449939
3897	0.02418270327
3898	0.02418109035
3899	0.02417778627
3900	0.02417724318
3901	0.02417449074
3902	0.02417406603
3903	0.0241732616
3904	0.02417259503
3905	0.02416745513
3906	0.02416706802
3907	0.0241659287
3908	0.0241655914
3909	0.02416432893
3910	0.02416378889
3911	0.02416312229
3912	0.02416199093
3913	0.02416126632
3914	0.02416116431
3915	0.02416083978
3916	0.02415976776
3917	0.0241593247
3918	0.02415891599
3919	0.02415851248
3920	0.0241550455
3921	0.024154765
3922	0.02415410152
3923	0.02415394467
3924	0.02415267823
3925	0.02415241723
3926	0.02415183264
3927	0.02415110362
3928	0.02415035459
3929	0.02413346937
3930	0.02413226145
3931	0.02413211223
3932	0.02413185278
3933	0.02412863027
3934	0.02411759159
3935	0.0241175548
3936	0.02411750644
3937	0.02411727335
3938	0.02411702698
3939	0.02411609915
3940	0.02411505885
3941	0.02411362225
3942	0.02411245198
3943	0.02411220719
3944	0.02411208929
3945	0.02410826984
3946	0.02410774953
3947	0.02410736677
3948	0.02410322436
3949	0.02405690361
3950	0.0240555732
3951	0.02405482623
3952	0.02404877214
3953	0.02404781428
3954	0.02404748045
3955	0.02403716518
3956	0.02403580688
3957	0.02403551432
3958	0.02403447344
3959	0.02403435848
3960	0.02403400828
3961	0.02402899987
3962	0.02402750181
3963	0.02402698881
3964	0.02402697203
3965	0.02402662434
3966	0.02401303823
3967	0.02401086727
3968	0.02401073481
3969	0.02400406302
3970	0.02400364611
3971	0.02400206028
3972	0.02400134274
3973	0.024000729
3974	0.02400055126
3975	0.02399863955
3976	0.02399789694
3977	0.02398407751
3978	0.02398189286
3979	0.02397785666
3980	0.02397771682
3981	0.02397721744
3982	0.02397542372
3983	0.02397146691
3984	0.0239669264
3985	0.02396351281
3986	0.02395437911
3987	0.02395422426
3988	0.0239536954
3989	0.02395347088
3990	0.02395008345
3991	0.02394919588
3992	0.02394733731
3993	0.02394704865
3994	0.02392477789
3995	0.02392410333
3996	0.02392335185
3997	0.02392320959
3998	0.02389959492
3999	0.02389943509
4000	0.02389862024
4001	0.0238982061
4002	0.02389781358
4003	0.02389495103
4004	0.02389243963
4005	0.02389214297
4006	0.02389087491
4007	0.0238891807
4008	0.023889069
4009	0.02388731651
4010	0.02388686224
4011	0.02388590105
4012	0.0238844897
4013	0.02388409753
4014	0.02388357444
4015	0.02388212659
4016	0.02388190893
4017	0.02388155682
4018	0.02387725919
4019	0.02387649053
4020	0.02387502782
4021	0.02387493049
4022	0.02387258054
4023	0.02386813996
4024	0.02386482662
4025	0.02386449211
4026	0.02386438304
4027	0.02386332377
4028	0.02384394402
4029	0.02384208863
4030	0.02384118309
4031	0.02384036544
4032	0.02383770132
4033	0.02383747468
4034	0.02383714813
4035	0.02383065931
4036	0.02383053703
4037	0.0238123902
4038	0.02381206569
4039	0.0238107898
4040	0.02380943265
4041	0.02380894259
4042	0.02380770539
4043	0.02380690252
4044	0.02380499701
4045	0.02380129645
4046	0.02380044215
4047	0.023797689
4048	0.02379655077
4049	0.02379142499
4050	0.02379019571
4051	0.02378997715
4052	0.02378884585
4053	0.02378864023
4054	0.02378855488
4055	0.0237803824
4056	0.02377658836
4057	0.0237755224
4058	0.02377512124
4059	0.02377453643
4060	0.02376774083
4061	0.02376764395
4062	0.02376720984
4063	0.02376696485
4064	0.0237655043
4065	0.02376275466
4066	0.02376130924
4067	0.02376054859
4068	0.02376017868
4069	0.02375683106
4070	0.0237560723
4071	0.02375448015
4072	0.02375337243
4073	0.0237533159
4074	0.02374733081
4075	0.02374352303
4076	0.02374341831
4077	0.02374329862
4078	0.02374194828
4079	0.02374168856
4080	0.02374119857
4081	0.02374094661
4082	0.02373895221
4083	0.02373651125
4084	0.02373560394
4085	0.02373533738
4086	0.02373469949
4087	0.02373452828
4088	0.02373419318
4089	0.02373410146
4090	0.02373012769
4091	0.0237300113
4092	0.0237299485
4093	0.02372932068
4094	0.02372719068
4095	0.02372662467
4096	0.02372592638
4097	0.0237243779
4098	0.02372404873
4099	0.02372337413
4100	0.02372309961
4101	0.02372092619
4102	0.02372043527
4103	0.02372020786
4104	0.0237199716
4105	0.02371817015
4106	0.02371633935
4107	0.02371608539
4108	0.02371545801
4109	0.02371355411
4110	0.02371267232
4111	0.02370743259
4112	0.02370541487
4113	0.02370468475
4114	0.02370444845
4115	0.02370380249
4116	0.02369067528
4117	0.02367623314
4118	0.02367570932
4119	0.02367118872
4120	0.02367002139
4121	0.02366884123
4122	0.02366864301
4123	0.02365802398
4124	0.0236566596
4125	0.02365580968
4126	0.02365426076
4127	0.02365412006
4128	0.02365245973
4129	0.02365188431
4130	0.02364987764
4131	0.02364939442
4132	0.02364668665
4133	0.02364129357
4134	0.02364093315
4135	0.02364078823
4136	0.0236405158
4137	0.02363371261
4138	0.02362666102
4139	0.02362508418
4140	0.02362328741
4141	0.02362195244
4142	0.02362178351
4143	0.0236213985
4144	0.02361888878
4145	0.02361853035
4146	0.02361848413
4147	0.02361816231
4148	0.02361798445
4149	0.0236175614
4150	0.02361711817
4151	0.02361669844
4152	0.02361614232
4153	0.02361469106
4154	0.02361247486
4155	0.02361113551
4156	0.02355743792
4157	0.02355674957
4158	0.02355625948
4159	0.023556072
4160	0.02355335998
4161	0.02355280073
4162	0.02355243473
4163	0.02354789369
4164	0.02354753547
4165	0.02354691074
4166	0.02354634919
4167	0.02354603325
4168	0.02354565145
4169	0.02354480473
4170	0.02354284815
4171	0.0235402062
4172	0.02353863104
4173	0.02353803842
4174	0.02353766979
4175	0.02353553214
4176	0.0235333135
4177	0.02353255642
4178	0.02352635921
4179	0.02352482438
4180	0.02351266478
4181	0.02351239544
4182	0.02351174301
4183	0.02351111584
4184	0.02351097999
4185	0.02350932222
4186	0.02350799402
4187	0.02350309949
4188	0.02350302937
4189	0.02350270667
4190	0.02350226733
4191	0.02350217202
4192	0.02350200771
4193	0.02350177893
4194	0.02350174954
4195	0.02350156402
4196	0.02350153225
4197	0.02350151701
4198	0.02350140753
4199	0.02350123335
4200	0.02350094668
4201	0.02350080228
4202	0.0235002453
4203	0.02349863137
4204	0.02349837863
4205	0.02349813496
4206	0.02349741386
4207	0.02349736069
4208	0.02349634881
4209	0.02348977057
4210	0.02348904807
4211	0.02348207832
4212	0.02348148893
4213	0.02348033693
4214	0.02347831098
4215	0.02347824835
4216	0.02347650902
4217	0.02346049353
4218	0.02346040756
4219	0.023460301
4220	0.02346002808
4221	0.02345260277
4222	0.02344790627
4223	0.0234471379
4224	0.02344683795
4225	0.02344681112
4226	0.02344656022
4227	0.02344217445
4228	0.02344062554
4229	0.02344054232
4230	0.02344037083
4231	0.02343936517
4232	0.02342057794
4233	0.02341779822
4234	0.02341743396
4235	0.02341704184
4236	0.02341005725
4237	0.02339641571
4238	0.02339533951
4239	0.02338628266
4240	0.02338586513
4241	0.02338290509
4242	0.02338246429
4243	0.02337846557
4244	0.02337154116
4245	0.0233710816
4246	0.02337033638
4247	0.02332859861
4248	0.02332776585
4249	0.02332475706
4250	0.02330329934
4251	0.02330270787
4252	0.02330130348
4253	0.02330117223
4254	0.02328680432
4255	0.02328631927
4256	0.02328626
4257	0.02328461569
4258	0.02328393008
4259	0.0232791175
4260	0.02326173308
4261	0.02326093703
4262	0.02325555876
4263	0.02325022235
4264	0.02324888314
4265	0.02324434705
4266	0.02324375713
4267	0.02324368083
4268	0.02322705258
4269	0.02321571535
4270	0.02321103246
4271	0.02310997377
4272	0.02310763105
4273	0.0231072728
4274	0.02310710856
4275	0.02310693578
4276	0.02310645896
4277	0.02310527015
4278	0.02308825516
4279	0.02308745907
4280	0.02308682044
4281	0.02308515053
4282	0.02308439796
4283	0.0230843465
4284	0.02308366584
4285	0.0230835601
4286	0.02308191214
4287	0.02308085565
4288	0.02308070428
4289	0.02307134981
4290	0.02307108124
4291	0.02307036934
4292	0.02307017446
4293	0.02306764093
4294	0.02306736948
4295	0.02305466916
4296	0.02305260487
4297	0.02305221913
4298	0.02305156011
4299	0.02305077321
4300	0.02305023193
4301	0.02304908545
4302	0.02304673088
4303	0.02304194063
4304	0.02304179393
4305	0.0230415366
4306	0.02304025348
4307	0.02303969989
4308	0.02303212753
4309	0.02303204176
4310	0.0230306097
4311	0.02302796009
4312	0.02302791195
4313	0.02302729531
4314	0.02302555318
4315	0.02302502524
4316	0.02302211572
4317	0.02301094377
4318	0.02301073278
4319	0.02300987568
4320	0.023009413
4321	0.02300835862
4322	0.02299599604
4323	0.02299521383
4324	0.02298994241
4325	0.02298380652
4326	0.02298322571
4327	0.02298278445
4328	0.02297831217
4329	0.02297713992
4330	0.02297499107
4331	0.02297174347
4332	0.02296955162
4333	0.02296779173
4334	0.02296770274
4335	0.02296622783
4336	0.02296424384
4337	0.02296401819
4338	0.02296192433
4339	0.02295890202
4340	0.02295661643
4341	0.02295112422
4342	0.02295096929
4343	0.02295091924
4344	0.02294900581
4345	0.02294876705
4346	0.02289940411
4347	0.02289674067
4348	0.0228829861
4349	0.02288095051
4350	0.02287217815
4351	0.02286420231
4352	0.0228623622
4353	0.02286034488
4354	0.02285818853
4355	0.02285580072
4356	0.02284704663
4357	0.02284655052
4358	0.02283965774
4359	0.02283664569
4360	0.02283660672
4361	0.02281986092
4362	0.02276977336
4363	0.02276963557
4364	0.02276697071
4365	0.02276094942
4366	0.02275869272
4367	0.02275738064
4368	0.02275679034
4369	0.02275545806
4370	0.02275514522
4371	0.0227542937
4372	0.02275407417
4373	0.02275387359
4374	0.02275382925
4375	0.02274996319
4376	0.02274919968
4377	0.02274807143
4378	0.02273967537
4379	0.0227395493
4380	0.02273944127
4381	0.02273816549
4382	0.02273559863
4383	0.02273367481
4384	0.02272223827
4385	0.02271870318
4386	0.02271824
4387	0.02271752016
4388	0.02271703601
4389	0.02271347351
4390	0.02271340749
4391	0.0226791721
4392	0.02267473042
4393	0.0226725332
4394	0.02266748546
4395	0.02265312243
4396	0.02265291703
4397	0.02264927349
4398	0.02264809428
4399	0.02264780211
4400	0.02264741798
4401	0.02264270066
4402	0.02263882733
4403	0.02263021555
4404	0.02262971735
4405	0.0226292144
4406	0.02262848701
4407	0.02262792596
4408	0.02262606096
4409	0.02262576648
4410	0.02262428995
4411	0.02262319461
4412	0.02262240813
4413	0.02261955727
4414	0.02261914519
4415	0.02261829812
4416	0.02261764551
4417	0.02261619224
4418	0.02261562781
4419	0.02261398876
4420	0.02261009418
4421	0.02260989987
4422	0.02260952766
4423	0.02260861347
4424	0.0226076528
4425	0.02260680745
4426	0.02260674974
4427	0.02260494637
4428	0.0226042932
4429	0.02260399692
4430	0.02260136677
4431	0.0226012145
4432	0.02260105172
4433	0.02259692403
4434	0.02259132594
4435	0.0225897509
4436	0.02258792357
4437	0.02258637223
4438	0.02258506977
4439	0.02258284216
4440	0.02258166922
4441	0.02258003777
4442	0.02257835591
4443	0.02256511665
4444	0.02256506167
4445	0.02256155432
4446	0.02255993245
4447	0.02255972963
4448	0.02255924702
4449	0.02255912598
4450	0.02255903287
4451	0.02255878936
4452	0.02255688545
4453	0.02255600933
4454	0.02255506729
4455	0.02255223879
4456	0.02255074328
4457	0.02255053893
4458	0.02254829566
4459	0.02254796137
4460	0.02254777912
4461	0.02254691199
4462	0.02254606775
4463	0.02254118243
4464	0.02253774117
4465	0.02253702385
4466	0.02253542636
4467	0.02253356726
4468	0.02253058569
4469	0.02252379065
4470	0.02252357821
4471	0.02247443438
4472	0.022474195
4473	0.02246496907
4474	0.022464505
4475	0.0224368852
4476	0.02242959881
4477	0.02242957117
4478	0.02242904874
4479	0.02242556631
4480	0.02242469799
4481	0.02242398904
4482	0.02242351119
4483	0.02242256994
4484	0.02242129724
4485	0.02242100814
4486	0.02242083621
4487	0.0224197822
4488	0.02241874313
4489	0.02241536987
4490	0.02241500426
4491	0.02241395878
4492	0.02241286013
4493	0.02240624074
4494	0.02240607984
4495	0.02240530642
4496	0.022403336
4497	0.02240264104
4498	0.02240238088
4499	0.02240053337
4500	0.02239865833
4501	0.02239563366
4502	0.02239550189
4503	0.02239522286
4504	0.02239485897
4505	0.02239430123
4506	0.02239404416
4507	0.02239375533
4508	0.0223922878
4509	0.02239204596
4510	0.02239144168
4511	0.02239109515
4512	0.02238997098
4513	0.02237487583
4514	0.02237327376
4515	0.02237046893
4516	0.02237016512
4517	0.02236889563
4518	0.02236878473
4519	0.0223684861
4520	0.02236840269
4521	0.0223680624
4522	0.02236684898
4523	0.02236648508
4524	0.02236635109
4525	0.02236149899
4526	0.02235466378
4527	0.02235365662
4528	0.02235338778
4529	0.02235297542
4530	0.0223528836
4531	0.02234924084
4532	0.02234884071
4533	0.0223486338
4534	0.02234854205
4535	0.02234851706
4536	0.02234247728
4537	0.0223424348
4538	0.02233667017
4539	0.02233651467
4540	0.02233596021
4541	0.02233548007
4542	0.02233539719
4543	0.02233530025
4544	0.02233435401
4545	0.02233048048
4546	0.02232156481
4547	0.02230882319
4548	0.02230830706
4549	0.02230815454
4550	0.02230801633
4551	0.02230588612
4552	0.02230477678
4553	0.02230449944
4554	0.02230437284
4555	0.02230246621
4556	0.02230061092
4557	0.02230049844
4558	0.02230006125
4559	0.02229937312
4560	0.02229730516
4561	0.02229722152
4562	0.0222971371
4563	0.02229666467
4564	0.02227428154
4565	0.02227391455
4566	0.02227386483
4567	0.02227346682
4568	0.02227306232
4569	0.0222729668
4570	0.02227263699
4571	0.02227250537
4572	0.02227180823
4573	0.02227164676
4574	0.0222703645
4575	0.02227013538
4576	0.02226978004
4577	0.02226945155
4578	0.02226913413
4579	0.02226679418
4580	0.02226650282
4581	0.02226406427
4582	0.02225837158
4583	0.02225726704
4584	0.02225694975
4585	0.02225534102
4586	0.02225454875
4587	0.0222535877
4588	0.02225157301
4589	0.02225086483
4590	0.02225034757
4591	0.02225012591
4592	0.022206299
4593	0.02220378771
4594	0.02220270641
4595	0.02220083564
4596	0.02220067936
4597	0.02220024491
4598	0.02220007385
4599	0.0221989292
4600	0.02219601234
4601	0.02219575535
4602	0.02219103936
4603	0.02219070371
4604	0.0221764655
4605	0.02217625389
4606	0.02216047772
4607	0.02214495947
4608	0.02213976712
4609	0.02213920323
4610	0.02213850274
4611	0.02213829285
4612	0.02213756939
4613	0.02213183525
4614	0.02213153582
4615	0.02212872442
4616	0.02212846403
4617	0.02212498104
4618	0.02212461033
4619	0.02212425023
4620	0.02212413369
4621	0.02212312161
4622	0.02212124065
4623	0.02212031344
4624	0.02211613785
4625	0.02211007476
4626	0.022109893
4627	0.02210919952
4628	0.02210905708
4629	0.02210868551
4630	0.02209847053
4631	0.02209053401
4632	0.02208944769
4633	0.02208914821
4634	0.02208112439
4635	0.02207765931
4636	0.02207695946
4637	0.02207685874
4638	0.02207615914
4639	0.02207596041
4640	0.02207132101
4641	0.02203049115
4642	0.02203028956
4643	0.02203014206
4644	0.02202990215
4645	0.0220296311
4646	0.02202799111
4647	0.02202796372
4648	0.02202679216
4649	0.0220267592
4650	0.02202508085
4651	0.02202464446
4652	0.02202314455
4653	0.02202272875
4654	0.02201630396
4655	0.02201610044
4656	0.02201435322
4657	0.02201417124
4658	0.02201355294
4659	0.02201346688
4660	0.02201320674
4661	0.02201220322
4662	0.0220121234
4663	0.02201207507
4664	0.02201189228
4665	0.02201162692
4666	0.022001176
4667	0.02199881749
4668	0.02199765824
4669	0.02199744557
4670	0.02199556621
4671	0.02199526798
4672	0.02199482752
4673	0.02199456325
4674	0.02199386822
4675	0.02199253377
4676	0.02198872128
4677	0.02198830685
4678	0.02198811631
4679	0.02198772928
4680	0.02198731804
4681	0.02198688056
4682	0.02198670075
4683	0.02198639215
4684	0.02198594083
4685	0.02198577177
4686	0.02198570169
4687	0.02198562705
4688	0.02198543147
4689	0.0219848568
4690	0.02198469957
4691	0.02198461022
4692	0.02198438939
4693	0.02198422971
4694	0.02198416554
4695	0.02198275208
4696	0.0219826761
4697	0.02197479511
4698	0.02196593151
4699	0.02196582293
4700	0.02196470656
4701	0.02196446432
4702	0.02196146396
4703	0.02196138127
4704	0.02195881065
4705	0.0219559113
4706	0.02195527483
4707	0.02195249878
4708	0.02195240646
4709	0.02195158503
4710	0.0219481697
4711	0.02194799696
4712	0.02194783432
4713	0.02194544519
4714	0.02193863799
4715	0.02193604324
4716	0.02192063674
4717	0.02191896253
4718	0.02191519327
4719	0.02188860228
4720	0.02188610549
4721	0.02187948135
4722	0.02187917794
4723	0.02187718021
4724	0.02187708047
4725	0.02187242964
4726	0.02187227841
4727	0.02187218101
4728	0.02187208513
4729	0.02187207311
4730	0.02187192309
4731	0.02187092871
4732	0.02187070892
4733	0.02187053733
4734	0.02187013225
4735	0.02186883658
4736	0.02186870046
4737	0.02185798762
4738	0.02185731218
4739	0.02185704787
4740	0.02185546973
4741	0.02185330204
4742	0.02185290261
4743	0.02184489585
4744	0.02184481032
4745	0.0218443189
4746	0.02183349048
4747	0.02183318569
4748	0.02183286626
4749	0.02183055315
4750	0.0218300306
4751	0.02182994675
4752	0.02182982452
4753	0.0218244164
4754	0.02182298617
4755	0.02180382646
4756	0.02179983082
4757	0.02179957542
4758	0.02174300157
4759	0.02174231001
4760	0.02174180928
4761	0.02174122169
4762	0.02173996686
4763	0.02173979425
4764	0.02173975413
4765	0.02173402595
4766	0.02173070009
4767	0.02173036303
4768	0.0217256017
4769	0.02172493133
4770	0.02172399456
4771	0.02172289725
4772	0.02172235511
4773	0.0217221048
4774	0.0217206448
4775	0.02172005235
4776	0.02171786831
4777	0.02168582451
4778	0.02168493357
4779	0.02168245431
4780	0.02168236996
4781	0.02164042119
4782	0.02163735218
4783	0.02163731161
4784	0.02163720815
4785	0.02163661966
4786	0.02163651984
4787	0.02163634769
4788	0.02163624463
4789	0.02163150221
4790	0.02163121282
4791	0.02161623393
4792	0.021613585
4793	0.02161183951
4794	0.02160944489
4795	0.02160914522
4796	0.02160766213
4797	0.02160335107
4798	0.02160160129
4799	0.02160016976
4800	0.02159742534
4801	0.02158338285
4802	0.02158294094
4803	0.02156811647
4804	0.02155274123
4805	0.02155258545
